primary key,probability,target values
9026362,1.1353989e-05,0
9026363,0.00016644331,0
9026364,1.7865079e-05,0
9026365,4.169825e-06,0
9026366,7.836111e-05,0
9026367,2.894443e-05,0
9026368,0.00035929485,0
9026369,0.0015752878,0
9026370,0.00015428584,0
9026371,3.0444224e-05,0
9026372,2.1277194e-05,0
9026373,7.234701e-05,0
9026374,2.0698828e-05,0
9026375,0.00020361909,0
9026376,8.525751e-05,0
9026377,1.8303524e-05,0
9026378,3.299509e-06,0
9026379,2.7540103e-05,0
9026380,0.00058943743,0
9026381,1.1437169e-05,0
9026382,0.00010455873,0
9026383,0.110735424,0
9026384,0.00010582147,0
9026385,7.476862e-06,0
9026386,2.8288441e-06,0
9026387,6.9326666e-06,0
9026388,4.7494736e-06,0
9026389,1.741005e-05,0
9026390,4.3484365e-06,0
9026391,1.4987783e-05,0
9026392,2.5234322e-05,0
9026393,5.5909345e-06,0
9026394,2.3104922e-05,0
9026395,2.666421e-05,0
9026396,0.00057203,0
9026397,3.1379493e-06,0
9026398,1.3014163e-05,0
9026399,6.3345933e-06,0
9026400,1.1204283e-05,0
9026401,3.7791604e-05,0
9026402,0.00050153007,0
9026403,3.7947877e-06,0
9026404,2.4687164e-05,0
9026405,5.1097704e-06,0
9026406,1.9999845e-05,0
9026407,2.5188976e-05,0
9026408,2.2226598e-06,0
9026409,1.3629434e-05,0
9026410,6.611282e-06,0
9026411,5.4278808e-05,0
9026412,6.5080458e-06,0
9026413,5.3998516e-05,0
9026414,1.1992435e-05,0
9026415,4.667551e-05,0
9026416,1.355644e-05,0
9026417,1.2490482e-05,0
9026418,0.00014153344,0
9026419,0.0001066717,0
9026420,9.837062e-06,0
9026421,7.3914457e-06,0
9026422,4.0941795e-06,0
9026423,0.00014714133,0
9026424,6.5391587e-06,0
9026425,1.33574995e-05,0
9026426,1.48230365e-05,0
9026427,0.00011616012,0
9026428,7.724043e-06,0
9026429,9.25347e-06,0
9026430,0.21456142,0
9026431,6.1407186e-06,0
9026432,4.2136606e-05,0
9026433,5.0953055e-05,0
9026434,0.000412473,0
9026435,0.000119236574,0
9026436,4.1391277e-06,0
9026437,1.3055471e-05,0
9026438,2.131135e-05,0
9026439,0.08639991,0
9026440,2.659411e-06,0
9026441,1.1452504e-05,0
9026442,4.3484365e-06,0
9026443,6.417471e-05,0
9026444,1.9350111e-06,0
9026445,0.00077489606,0
9026446,9.592882e-06,0
9026447,6.1420246e-06,0
9026448,5.583092e-06,0
9026449,9.157936e-06,0
9026450,2.6832515e-05,0
9026451,7.847564e-06,0
9026452,4.4716353e-06,0
9026453,9.968264e-06,0
9026454,8.920001e-05,0
9026455,3.8069745e-06,0
9026456,5.4144857e-05,0
9026457,5.3296e-06,0
9026458,0.0014691317,0
9026459,3.2490112e-05,0
9026460,8.6654545e-06,0
9026461,3.353367e-05,0
9026462,7.084363e-06,0
9026463,5.731139e-06,0
9026464,7.71671e-06,0
9026465,4.364228e-06,0
9026466,5.5652996e-05,0
9026467,2.265489e-05,0
9026468,4.004524e-05,0
9026469,1.873893e-05,0
9026470,9.022786e-06,0
9026471,3.0094714e-05,0
9026472,1.4759646e-05,0
9026473,0.00019431837,0
9026474,3.4523555e-06,0
9026475,3.4142708e-05,0
9026476,0.00019249255,0
9026477,0.00060239004,0
9026478,6.9497646e-06,0
9026479,0.094912075,0
9026480,2.4966898e-06,0
9026481,0.00016789239,0
9026482,1.6736387e-05,0
9026483,6.70797e-05,0
9026484,4.483281e-05,0
9026485,0.00025408008,0
9026486,2.5250956e-05,0
9026487,1.657033e-05,0
9026488,1.323125e-05,0
9026489,1.5171554e-05,0
9026490,6.0873904e-06,0
9026491,3.589613e-05,0
9026492,1.9239706e-06,0
9026493,5.598346e-06,0
9026494,0.000402411,0
9026495,3.8644812e-05,0
9026496,4.356296e-05,0
9026497,1.9812798e-05,0
9026498,3.1526855e-05,0
9026499,1.3618586e-05,0
9026500,7.3760525e-06,0
9026501,6.7634865e-05,0
9026502,3.5283892e-06,0
9026503,2.1847477e-06,0
9026504,2.50216e-05,0
9026505,3.9232098e-05,0
9026506,1.3528787e-05,0
9026507,1.8573894e-05,0
9026508,5.621168e-06,0
9026509,1.0347296e-05,0
9026510,8.782275e-05,0
9026511,9.7971424e-05,0
9026512,1.4483769e-05,0
9026513,5.2933824e-06,0
9026514,9.278274e-06,0
9026515,4.613848e-06,0
9026516,6.5789663e-06,0
9026517,4.2495594e-05,0
9026518,6.386999e-05,0
9026519,0.0009919159,0
9026520,0.00010244736,0
9026521,1.2638847e-05,0
9026522,6.1368137e-06,0
9026523,8.4810845e-06,0
9026524,3.8144262e-05,0
9026525,3.1562446e-05,0
9026526,2.2192044e-05,0
9026527,0.00106989,0
9026528,1.3658463e-05,0
9026529,1.3299463e-05,0
9026530,2.6080503e-05,0
9026531,2.3957367e-05,0
9026532,1.35037435e-05,0
9026533,2.843572e-06,0
9026534,2.3350265e-05,0
9026535,0.00032526677,0
9026536,0.00047501046,0
9026537,1.0243301e-05,0
9026538,1.5257436e-05,0
9026539,7.743876e-06,0
9026540,1.0347296e-05,0
9026541,1.579036e-05,0
9026542,1.0139627e-05,0
9026543,1.3793754e-06,0
9026544,5.8605165e-06,0
9026545,0.0020367526,0
9026546,5.501947e-06,0
9026547,1.8540022e-05,0
9026548,8.637996e-05,0
9026549,1.9139192e-05,0
9026550,7.656067e-06,0
9026551,0.00018031729,0
9026552,7.148087e-06,0
9026553,2.6749149e-05,0
9026554,6.6671078e-06,0
9026555,0.00011385391,0
9026556,1.2555295e-05,0
9026557,8.773303e-06,0
9026558,5.712704e-05,0
9026559,0.00014499754,0
9026560,7.492399e-05,0
9026561,3.136471e-05,0
9026562,4.155474e-06,0
9026563,3.60585e-06,0
9026564,1.0054141e-05,0
9026565,5.9006474e-05,0
9026566,3.710424e-05,0
9026567,1.6895388e-05,0
9026568,1.5113559e-05,0
9026569,0.0003837071,0
9026570,1.4256951e-05,0
9026571,6.136334e-06,0
9026572,2.40922e-05,0
9026573,3.3844113e-05,0
9026574,3.6408778e-06,0
9026575,5.530313e-05,0
9026576,0.00013202762,0
9026577,4.008643e-05,0
9026578,7.105168e-06,0
9026579,5.8640107e-06,0
9026580,9.585576e-05,0
9026581,3.1425072e-06,0
9026582,4.4926574e-06,0
9026583,5.947001e-06,0
9026584,1.5480064e-05,0
9026585,1.1067173e-05,0
9026586,1.0347296e-05,0
9026587,0.0005730505,0
9026588,8.533625e-05,0
9026589,4.2857673e-06,0
9026590,1.52246885e-05,0
9026591,8.136937e-06,0
9026592,1.7896027e-05,0
9026593,5.4081796e-05,0
9026594,1.1369017e-05,0
9026595,3.478695e-05,0
9026596,3.2938055e-06,0
9026597,3.570164e-05,0
9026598,7.4721497e-06,0
9026599,2.1911217e-05,0
9026600,1.1289261e-05,0
9026601,9.44624e-06,0
9026602,1.711668e-05,0
9026603,2.085934e-06,0
9026604,4.4240885e-05,0
9026605,0.00010572727,0
9026606,2.8767023e-05,0
9026607,3.1402302e-05,0
9026608,2.870609e-06,0
9026609,0.00017552853,0
9026610,0.00011075651,0
9026611,0.0008282946,0
9026612,5.0842e-05,0
9026613,3.9506385e-06,0
9026614,6.3958664e-06,0
9026615,7.038013e-06,0
9026616,3.5307967e-05,0
9026617,8.567808e-06,0
9026618,8.0968646e-05,0
9026619,1.37246625e-05,0
9026620,1.7500806e-05,0
9026621,0.00011039116,0
9026622,3.9949657e-05,0
9026623,2.0724743e-05,0
9026624,1.6084081e-05,0
9026625,2.0805994e-05,0
9026626,4.1211624e-06,0
9026627,5.0995473e-06,0
9026628,2.6790223e-05,0
9026629,9.1112515e-06,0
9026630,4.0693835e-06,0
9026631,1.246206e-06,0
9026632,6.596276e-05,0
9026633,5.9042217e-05,0
9026634,1.9964805e-06,0
9026635,3.8024716e-06,0
9026636,1.822113e-05,0
9026637,5.7626744e-06,0
9026638,0.21335508,0
9026639,3.94143e-06,0
9026640,5.4720305e-05,0
9026641,2.598512e-05,0
9026642,2.2573995e-05,0
9026643,3.4950565e-06,0
9026644,2.0332234e-05,0
9026645,7.7734665e-05,0
9026646,9.44624e-06,0
9026647,2.5069827e-05,0
9026648,1.4905821e-05,0
9026649,4.5284028e-06,0
9026650,9.423329e-05,0
9026651,4.3484365e-06,0
9026652,1.2826619e-05,0
9026653,2.9001045e-05,0
9026654,1.8371025e-05,0
9026655,1.7386323e-05,0
9026656,3.4135207e-06,0
9026657,4.851361e-05,0
9026658,3.356083e-05,0
9026659,7.889203e-05,0
9026660,1.3020544e-05,0
9026661,9.351527e-05,0
9026662,4.155474e-06,0
9026663,4.0339014e-06,0
9026664,0.00024241397,0
9026665,5.9411336e-06,0
9026666,4.2877423e-06,0
9026667,2.489182e-06,0
9026668,1.24673825e-05,0
9026669,1.2065059e-06,0
9026670,7.455842e-06,0
9026671,1.0347296e-05,0
9026672,9.372265e-06,0
9026673,0.00066008844,0
9026674,3.6039128e-05,0
9026675,0.008225413,0
9026676,2.3338713e-05,0
9026677,1.088878e-05,0
9026678,4.730055e-06,0
9026679,1.087895e-05,0
9026680,1.9765977e-05,0
9026681,1.257882e-05,0
9026682,1.0893755e-05,0
9026683,1.3549654e-05,0
9026684,0.00024911066,0
9026685,0.00015862123,0
9026686,1.8989345e-05,0
9026687,9.481123e-06,0
9026688,8.52963e-06,0
9026689,9.999485e-05,0
9026690,2.6229785e-05,0
9026691,7.0896344e-06,0
9026692,4.6498753e-06,0
9026693,6.16286e-06,0
9026694,2.4806602e-06,0
9026695,0.010123156,0
9026696,4.155474e-06,0
9026697,2.686347e-05,0
9026698,4.9113823e-05,0
9026699,8.71284e-05,0
9026700,4.3484365e-06,0
9026701,0.00130116,0
9026702,1.42305025e-05,0
9026703,1.6048076e-05,0
9026704,6.787949e-05,0
9026705,6.9787225e-06,0
9026706,7.283949e-06,0
9026707,6.985601e-06,0
9026708,0.0008902865,0
9026709,1.5450156e-05,0
9026710,1.7716606e-05,0
9026711,4.53749e-06,0
9026712,7.3286606e-06,0
9026713,1.4566492e-05,0
9026714,5.1431813e-05,0
9026715,3.2256594e-05,0
9026716,4.7227845e-06,0
9026717,2.180676e-05,0
9026718,9.1421325e-06,0
9026719,4.7773524e-06,0
9026720,3.1315307e-05,0
9026721,1.275571e-05,0
9026722,5.9727367e-06,0
9026723,4.366943e-06,0
9026724,7.2407456e-06,0
9026725,2.6020457e-06,0
9026726,8.771957e-06,0
9026727,1.2485956e-05,0
9026728,2.415729e-06,0
9026729,2.1196567e-05,0
9026730,0.005577751,0
9026731,1.5017108e-06,0
9026732,5.4278325e-06,0
9026733,9.43057e-06,0
9026734,6.239312e-06,0
9026735,4.945574e-05,0
9026736,2.1867883e-05,0
9026737,1.8268385e-05,0
9026738,1.7507284e-05,0
9026739,2.3654475e-05,0
9026740,9.6271826e-05,0
9026741,1.5871978e-05,0
9026742,4.155474e-06,0
9026743,7.756144e-06,0
9026744,0.00016099698,0
9026745,9.344521e-05,0
9026746,3.100141e-05,0
9026747,1.1473963e-05,0
9026748,2.4343082e-05,0
9026749,6.810149e-05,0
9026750,4.730935e-06,0
9026751,5.0709426e-05,0
9026752,1.9795461e-05,0
9026753,7.467712e-06,0
9026754,1.43694115e-05,0
9026755,1.7574212e-05,0
9026756,8.7966955e-06,0
9026757,1.0563336e-05,0
9026758,5.253917e-06,0
9026759,3.8963684e-05,0
9026760,2.3573286e-06,0
9026761,5.4338776e-05,0
9026762,2.6279282e-05,0
9026763,1.3212234e-06,0
9026764,3.420613e-05,0
9026765,7.640779e-06,0
9026766,1.9567117e-06,0
9026767,4.3484365e-06,0
9026768,5.8156842e-05,0
9026769,2.7188958e-05,0
9026770,1.3490974e-05,0
9026771,1.0231791e-05,0
9026772,1.7423105e-05,0
9026773,1.2971824e-05,0
9026774,9.1299e-06,0
9026775,1.4998036e-05,0
9026776,4.928526e-06,0
9026777,2.1463446e-05,0
9026778,1.6833214e-05,0
9026779,2.9694118e-05,0
9026780,2.4514264e-05,0
9026781,7.942029e-06,0
9026782,5.5731757e-06,0
9026783,8.4566665e-05,0
9026784,1.3442443e-06,0
9026785,5.4028264e-06,0
9026786,0.00014114987,0
9026787,7.825861e-06,0
9026788,0.004919746,0
9026789,0.00010194237,0
9026790,3.1368032e-05,0
9026791,2.051657e-05,0
9026792,1.26747445e-05,0
9026793,2.3124196e-06,0
9026794,2.4785155e-05,0
9026795,3.077372e-05,0
9026796,8.078491e-06,0
9026797,0.0003334895,0
9026798,0.00028280984,0
9026799,3.172174e-05,0
9026800,6.337069e-05,0
9026801,9.145795e-06,0
9026802,4.6443533e-06,0
9026803,5.5137966e-06,0
9026804,8.8515706e-05,0
9026805,3.1321342e-06,0
9026806,2.999283e-05,0
9026807,8.435131e-06,0
9026808,5.5828994e-05,0
9026809,6.8116933e-06,0
9026810,1.493173e-05,0
9026811,4.3484365e-06,0
9026812,4.5220722e-06,0
9026813,1.8334586e-05,0
9026814,5.408342e-06,0
9026815,1.3873656e-05,0
9026816,8.433385e-06,0
9026817,2.3253565e-06,0
9026818,0.00043581665,0
9026819,6.3553543e-06,0
9026820,3.2344935e-06,0
9026821,4.5060233e-06,0
9026822,3.0466595e-06,0
9026823,3.0917433e-06,0
9026824,9.567547e-06,0
9026825,1.1654383e-05,0
9026826,0.000110408,0
9026827,4.3484365e-06,0
9026828,2.9590071e-06,0
9026829,1.7567223e-05,0
9026830,9.3149305e-05,0
9026831,5.43483e-06,0
9026832,4.135679e-06,0
9026833,1.775785e-06,0
9026834,1.13884735e-05,0
9026835,1.0648094e-05,0
9026836,4.791419e-06,0
9026837,1.0564586e-05,0
9026838,4.5161505e-06,0
9026839,1.3265287e-05,0
9026840,0.00041208393,0
9026841,7.0376436e-06,0
9026842,0.03654588,0
9026843,2.0496134e-05,0
9026844,5.474625e-06,0
9026845,2.9642522e-06,0
9026846,7.533918e-05,0
9026847,1.372156e-05,0
9026848,7.1323243e-06,0
9026849,4.186373e-05,0
9026850,6.3064865e-05,0
9026851,4.99825e-05,0
9026852,1.332864e-05,0
9026853,6.4047235e-06,0
9026854,2.9974215e-05,0
9026855,7.305403e-06,0
9026856,0.00011876928,0
9026857,2.4388148e-06,0
9026858,1.528496e-05,0
9026859,1.0933409e-05,0
9026860,1.051384e-05,0
9026861,1.1820662e-05,0
9026862,9.621202e-06,0
9026863,5.0309925e-05,0
9026864,0.0009269464,0
9026865,9.55912e-06,0
9026866,0.00010173175,0
9026867,1.931857e-05,0
9026868,1.3781874e-05,0
9026869,7.0841597e-06,0
9026870,4.3352406e-06,0
9026871,5.312516e-05,0
9026872,2.886947e-06,0
9026873,6.994684e-05,0
9026874,5.356453e-06,0
9026875,2.0709114e-05,0
9026876,1.0209665e-05,0
9026877,7.556596e-06,0
9026878,0.0004147156,0
9026879,1.4285735e-05,0
9026880,5.8228898e-06,0
9026881,1.9475005e-05,0
9026882,4.2196693e-06,0
9026883,0.044125695,0
9026884,3.3969605e-05,0
9026885,1.7846449e-05,0
9026886,4.8523993e-06,0
9026887,1.8668652e-05,0
9026888,2.3837174e-05,0
9026889,1.9997824e-05,0
9026890,2.7892565e-05,0
9026891,1.1918008e-05,0
9026892,1.2333292e-05,0
9026893,1.2625968e-05,0
9026894,1.3930599e-05,0
9026895,2.312655e-05,0
9026896,1.4435394e-05,0
9026897,4.247351e-05,0
9026898,2.6335665e-06,0
9026899,4.7678644e-05,0
9026900,2.9469375e-06,0
9026901,1.9931565e-05,0
9026902,3.712291e-06,0
9026903,0.0005605478,0
9026904,6.0910956e-05,0
9026905,2.5919288e-05,0
9026906,2.0363086e-05,0
9026907,6.7156307e-06,0
9026908,1.4845446e-05,0
9026909,8.081358e-06,0
9026910,6.299388e-05,0
9026911,1.6272368e-05,0
9026912,1.5530472e-05,0
9026913,4.3484365e-06,0
9026914,2.7720007e-06,0
9026915,2.1521717e-05,0
9026916,1.950158e-05,0
9026917,4.6098237e-05,0
9026918,9.44624e-06,0
9026919,0.0015296821,0
9026920,8.965821e-05,0
9026921,1.5454132e-05,0
9026922,2.1397984e-05,0
9026923,1.5500791e-05,0
9026924,0.00066109607,0
9026925,3.264282e-05,0
9026926,4.4790104e-06,0
9026927,1.278551e-05,0
9026928,5.01519e-05,0
9026929,3.8221187e-06,0
9026930,4.231497e-06,0
9026931,6.226918e-06,0
9026932,4.6133114e-06,0
9026933,4.3690558e-05,0
9026934,8.036298e-06,0
9026935,5.0027233e-05,0
9026936,5.5659048e-06,0
9026937,3.4510485e-06,0
9026938,5.8072495e-05,0
9026939,1.5982036e-05,0
9026940,0.00010789636,0
9026941,4.2674194e-05,0
9026942,2.722658e-05,0
9026943,7.417354e-06,0
9026944,5.732363e-06,0
9026945,4.0625355e-06,0
9026946,2.7101567e-06,0
9026947,2.9892175e-05,0
9026948,6.6514335e-06,0
9026949,4.1445837e-05,0
9026950,1.2789402e-05,0
9026951,0.28472534,0
9026952,1.8662244e-05,0
9026953,6.4985447e-06,0
9026954,3.8104433e-06,0
9026955,3.860558e-06,0
9026956,1.7346345e-05,0
9026957,4.155474e-06,0
9026958,0.00025979528,0
9026959,4.3484365e-06,0
9026960,8.002899e-05,0
9026961,0.0004300601,0
9026962,1.274327e-05,0
9026963,8.124942e-06,0
9026964,1.1878792e-05,0
9026965,9.44624e-06,0
9026966,3.823573e-06,0
9026967,1.2971824e-05,0
9026968,1.0374488e-05,0
9026969,9.1760834e-05,0
9026970,0.00047602307,0
9026971,4.3782526e-05,0
9026972,4.6103603e-05,0
9026973,5.2710157e-06,0
9026974,1.3836936e-05,0
9026975,0.00017545356,0
9026976,2.0916368e-05,0
9026977,1.0429175e-05,0
9026978,6.0745635e-05,0
9026979,4.289734e-06,0
9026980,2.3711933e-05,0
9026981,4.3484365e-06,0
9026982,1.0377872e-05,0
9026983,0.00026615997,0
9026984,9.4324405e-06,0
9026985,2.181171e-06,0
9026986,3.3428943e-05,0
9026987,2.2508495e-05,0
9026988,4.2249147e-05,0
9026989,2.5831047e-05,0
9026990,4.9161054e-06,0
9026991,2.128184e-05,0
9026992,6.7315455e-06,0
9026993,0.00022574261,0
9026994,1.4624618e-05,0
9026995,0.00015831692,0
9026996,0.016949058,0
9026997,4.3484365e-06,0
9026998,7.14235e-06,0
9026999,2.7732935e-06,0
9027000,2.1567945e-05,0
9027001,0.00016416276,0
9027002,3.6556194e-05,0
9027003,4.129899e-05,0
9027004,5.508896e-05,0
9027005,0.009656622,0
9027006,0.00010262179,0
9027007,1.8801204e-05,0
9027008,4.986246e-06,0
9027009,0.00012439676,0
9027010,4.155474e-06,0
9027011,6.9167e-05,0
9027012,1.7795599e-05,0
9027013,1.0134407e-05,0
9027014,6.221285e-06,0
9027015,1.8584152e-06,0
9027016,9.44624e-06,0
9027017,2.8646706e-05,0
9027018,4.4902927e-06,0
9027019,1.6912236e-05,0
9027020,3.247608e-05,0
9027021,4.2341955e-05,0
9027022,3.162862e-06,0
9027023,0.0007848888,0
9027024,3.5561677e-06,0
9027025,8.113273e-06,0
9027026,2.1528756e-05,0
9027027,0.00011150285,0
9027028,2.8125694e-06,0
9027029,9.642024e-06,0
9027030,2.4439705e-05,0
9027031,9.44624e-06,0
9027032,0.00014892792,0
9027033,1.0842265e-05,0
9027034,8.972254e-05,0
9027035,0.00010258363,0
9027036,2.1601394e-05,0
9027037,0.00016034173,0
9027038,1.7094917e-05,0
9027039,3.8242604e-05,0
9027040,3.952417e-06,0
9027041,5.2841474e-06,0
9027042,0.0005544762,0
9027043,1.4331229e-05,0
9027044,9.321688e-06,0
9027045,3.2263174e-06,0
9027046,3.8764472e-05,0
9027047,0.0005314276,0
9027048,3.2413333e-05,0
9027049,1.3539204e-05,0
9027050,4.295834e-06,0
9027051,2.029233e-05,0
9027052,0.0057140207,0
9027053,1.7114688e-05,0
9027054,8.726858e-06,0
9027055,0.00017182072,0
9027056,7.291182e-05,0
9027057,3.4251657e-06,0
9027058,9.376538e-06,0
9027059,1.7587407e-05,0
9027060,1.4898701e-05,0
9027061,2.7599337e-05,0
9027062,2.9059433e-05,0
9027063,0.00015564628,0
9027064,7.254949e-06,0
9027065,0.0027856473,0
9027066,4.6232602e-05,0
9027067,2.044101e-05,0
9027068,3.003656e-06,0
9027069,4.9976163e-05,0
9027070,8.899139e-06,0
9027071,1.0135344e-05,0
9027072,0.0009496129,0
9027073,1.4587706e-05,0
9027074,5.2514726e-05,0
9027075,7.621348e-06,0
9027076,1.3859189e-05,0
9027077,8.482071e-06,0
9027078,1.4135606e-05,0
9027079,7.461213e-05,0
9027080,0.00018706381,0
9027081,2.8892744e-06,0
9027082,2.3202615e-06,0
9027083,0.00035470087,0
9027084,1.469323e-05,0
9027085,2.8504328e-06,0
9027086,8.835135e-05,0
9027087,9.145742e-06,0
9027088,1.3621651e-05,0
9027089,1.7064003e-05,0
9027090,3.7864768e-06,0
9027091,2.7860371e-05,0
9027092,7.0695482e-06,0
9027093,0.00019218535,0
9027094,9.631235e-06,0
9027095,3.0633914e-06,0
9027096,0.00012921248,0
9027097,0.00047144125,0
9027098,0.00013523885,0
9027099,1.7814074e-05,0
9027100,4.3434324e-05,0
9027101,3.4752045e-06,0
9027102,7.82844e-05,0
9027103,9.679199e-06,0
9027104,1.8640349e-05,0
9027105,1.4850048e-05,0
9027106,0.00010945075,0
9027107,2.0771815e-05,0
9027108,5.7001403e-06,0
9027109,1.0289131e-05,0
9027110,7.0823967e-06,0
9027111,2.849111e-05,0
9027112,5.3329554e-06,0
9027113,6.319779e-05,0
9027114,0.00014437793,0
9027115,4.3484365e-06,0
9027116,5.3669096e-06,0
9027117,0.000141485,0
9027118,4.3190103e-06,0
9027119,6.821542e-06,0
9027120,8.248987e-06,0
9027121,5.167065e-06,0
9027122,2.3347971e-05,0
9027123,2.0925127e-05,0
9027124,4.0566474e-06,0
9027125,3.1152824e-05,0
9027126,7.737683e-06,0
9027127,3.1329735e-06,0
9027128,3.1565545e-05,0
9027129,9.751002e-06,0
9027130,6.243568e-06,0
9027131,8.974086e-06,0
9027132,2.6787799e-05,0
9027133,8.8567895e-06,0
9027134,3.202814e-05,0
9027135,0.00058744865,0
9027136,3.7712794e-05,0
9027137,4.698476e-06,0
9027138,4.0541718e-06,0
9027139,4.123327e-05,0
9027140,2.7501744e-06,0
9027141,6.454205e-06,0
9027142,3.2493273e-05,0
9027143,1.6087703e-05,0
9027144,4.8453885e-06,0
9027145,0.10589581,0
9027146,1.6461196e-05,0
9027147,6.685715e-05,0
9027148,2.0022306e-05,0
9027149,3.184665e-05,0
9027150,1.0685152e-05,0
9027151,1.4117796e-05,0
9027152,0.00015822954,0
9027153,1.4754704e-05,0
9027154,0.0002593827,0
9027155,4.5554465e-05,0
9027156,9.225268e-05,0
9027157,4.987963e-06,0
9027158,1.1457278e-05,0
9027159,9.508632e-06,0
9027160,3.614917e-05,0
9027161,0.010671881,0
9027162,1.0691135e-05,0
9027163,1.02137055e-05,0
9027164,0.000103869075,0
9027165,3.237243e-05,0
9027166,1.533896e-05,0
9027167,3.6661804e-05,0
9027168,0.00012152451,0
9027169,0.00021638078,0
9027170,2.1688543e-06,0
9027171,2.3134136e-05,0
9027172,2.0056293e-06,0
9027173,7.0888905e-06,0
9027174,1.0854979e-05,0
9027175,6.7063957e-06,0
9027176,1.6342789e-05,0
9027177,1.1136924e-05,0
9027178,0.00010534144,0
9027179,1.4938552e-05,0
9027180,2.9164876e-05,0
9027181,2.4811286e-06,0
9027182,1.1152164e-05,0
9027183,1.586609e-05,0
9027184,4.1257936e-05,0
9027185,3.1019983e-05,0
9027186,3.0078878e-05,0
9027187,1.0997869e-05,0
9027188,7.3781066e-06,0
9027189,0.00013319057,0
9027190,7.744544e-05,0
9027191,0.00015701828,0
9027192,1.9156538e-05,0
9027193,3.4926994e-05,0
9027194,0.00076604274,0
9027195,2.6474178e-05,0
9027196,2.7743517e-06,0
9027197,3.174725e-05,0
9027198,8.678265e-06,0
9027199,2.109506e-06,0
9027200,1.3010454e-05,0
9027201,8.659639e-06,0
9027202,1.735081e-05,0
9027203,4.9519554e-06,0
9027204,2.5768054e-06,0
9027205,3.331018e-05,0
9027206,1.5125916e-05,0
9027207,7.2395783e-06,0
9027208,5.0529043e-06,0
9027209,4.3484365e-06,0
9027210,3.1728607e-05,0
9027211,4.2072643e-05,0
9027212,3.388054e-05,0
9027213,1.2077712e-05,0
9027214,6.8570043e-06,0
9027215,0.00013047684,0
9027216,7.978924e-06,0
9027217,5.9982463e-05,0
9027218,2.3104043e-05,0
9027219,0.00016014387,0
9027220,2.1784188e-05,0
9027221,6.303546e-06,0
9027222,9.148552e-06,0
9027223,8.389011e-06,0
9027224,3.6465808e-05,0
9027225,4.3484365e-06,0
9027226,1.0646967e-05,0
9027227,3.128489e-05,0
9027228,5.3253625e-06,0
9027229,4.7028745e-05,0
9027230,1.6511507e-05,0
9027231,4.9012015e-05,0
9027232,2.339732e-05,0
9027233,1.1394862e-05,0
9027234,2.3590925e-05,0
9027235,8.474365e-06,0
9027236,0.04977949,0
9027237,4.766921e-06,0
9027238,2.6624305e-06,0
9027239,7.238709e-06,0
9027240,5.1406805e-05,0
9027241,0.0002454949,0
9027242,1.9006811e-05,0
9027243,1.1013875e-05,0
9027244,1.0493424e-05,0
9027245,2.7506517e-06,0
9027246,3.580987e-05,0
9027247,8.860582e-06,0
9027248,3.1017353e-05,0
9027249,1.0567437e-05,0
9027250,1.0347296e-05,0
9027251,0.00017750853,0
9027252,1.6512893e-05,0
9027253,5.270493e-06,0
9027254,1.777128e-05,0
9027255,2.156198e-05,0
9027256,2.7875885e-06,0
9027257,4.55584e-06,0
9027258,1.5400594e-05,0
9027259,9.533516e-05,0
9027260,6.315713e-06,0
9027261,0.00013758035,0
9027262,8.021442e-05,0
9027263,2.638553e-05,0
9027264,3.944107e-06,0
9027265,0.0024389185,0
9027266,3.6989186e-06,0
9027267,0.00022539594,0
9027268,5.093093e-06,0
9027269,0.0001434314,0
9027270,1.08265895e-05,0
9027271,6.556603e-05,0
9027272,1.1663e-05,0
9027273,0.00033515008,0
9027274,7.116187e-06,0
9027275,7.716246e-06,0
9027276,7.584775e-06,0
9027277,4.623939e-05,0
9027278,1.17143545e-05,0
9027279,0.0001729628,0
9027280,4.0582345e-05,0
9027281,4.1860534e-05,0
9027282,2.4754586e-06,0
9027283,4.3484365e-06,0
9027284,2.3863262e-05,0
9027285,2.5139332e-06,0
9027286,0.00010907442,0
9027287,7.753948e-06,0
9027288,0.0054696924,0
9027289,5.7839984e-06,0
9027290,6.952668e-05,0
9027291,2.5207431e-05,0
9027292,1.2034344e-05,0
9027293,2.4291947e-05,0
9027294,0.00010545813,0
9027295,7.0392816e-06,0
9027296,1.3442428e-05,0
9027297,2.156066e-06,0
9027298,1.2062114e-05,0
9027299,6.5475015e-06,0
9027300,7.996224e-06,0
9027301,0.0003404532,0
9027302,0.00011661849,0
9027303,4.3484365e-06,0
9027304,0.0003071308,0
9027305,0.00011801301,0
9027306,3.3818992e-06,0
9027307,1.7299076e-06,0
9027308,7.552556e-05,0
9027309,7.016897e-05,0
9027310,1.2775943e-05,0
9027311,1.2084302e-05,0
9027312,8.016297e-06,0
9027313,0.00013426003,0
9027314,0.00014401453,0
9027315,1.4761038e-05,0
9027316,9.991e-06,0
9027317,1.1928435e-05,0
9027318,7.835838e-06,0
9027319,1.31769775e-05,0
9027320,1.976707e-05,0
9027321,1.0347296e-05,0
9027322,1.8777015e-05,0
9027323,2.5599278e-05,0
9027324,5.561543e-06,0
9027325,7.86845e-06,0
9027326,1.7894474e-05,0
9027327,1.08620625e-05,0
9027328,0.00011813394,0
9027329,0.0029178397,0
9027330,2.7769123e-05,0
9027331,2.83962e-05,0
9027332,8.251533e-05,0
9027333,4.7677328e-05,0
9027334,3.5485048e-06,0
